sample.id,value,paper.name
BK01108EB01,0.03008547,HLA-DR+ Non-Naive CD8 T Cells
BK01788EB01,0.038150884,HLA-DR+ Non-Naive CD8 T Cells
BK01793EB01,0.0381033,HLA-DR+ Non-Naive CD8 T Cells
BK001784EB01,0.16990264,HLA-DR+ Non-Naive CD8 T Cells
BK01785EB01,0.13197482,HLA-DR+ Non-Naive CD8 T Cells
BK01786EB01,0.13898645,HLA-DR+ Non-Naive CD8 T Cells
BK001775EB01,0.16744535,HLA-DR+ Non-Naive CD8 T Cells
BK01771EB01,0.08795312,HLA-DR+ Non-Naive CD8 T Cells
BK01802EB02,0.16620754,HLA-DR+ Non-Naive CD8 T Cells
BK02082EB02,0.16655824,HLA-DR+ Non-Naive CD8 T Cells
BK04205EB02,0.11951606,HLA-DR+ Non-Naive CD8 T Cells
BK04241EB02,0.0949615,HLA-DR+ Non-Naive CD8 T Cells
BK01842EB02,0.17492877,HLA-DR+ Non-Naive CD8 T Cells
BK01851EB02,0.18607202,HLA-DR+ Non-Naive CD8 T Cells
BK02081EB02,0.21255732,HLA-DR+ Non-Naive CD8 T Cells
BK04264EB02,0.23714459,HLA-DR+ Non-Naive CD8 T Cells
BK01844EB01,0.08711763,HLA-DR+ Non-Naive CD8 T Cells
BK04207EB01,0.4580974,HLA-DR+ Non-Naive CD8 T Cells
BK001763EB02,0.58298707,HLA-DR+ Non-Naive CD8 T Cells
BK04213EB02,0.33494335,HLA-DR+ Non-Naive CD8 T Cells
BK04228EB02,0.5210554,HLA-DR+ Non-Naive CD8 T Cells
BK04380EB02,0.5295244,HLA-DR+ Non-Naive CD8 T Cells
BK04229EB02,0.21836363,HLA-DR+ Non-Naive CD8 T Cells
BK04230EB02,0.21585152,HLA-DR+ Non-Naive CD8 T Cells
BK04253EB02,0.12685786,HLA-DR+ Non-Naive CD8 T Cells
K06486EB02,0.20867641,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A01_K01442KE01_SPB_A03,0.36688825,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A05_K01378KE01_SPB_A03,0.35668692,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A06_K01682KE01_SPB_A03,0.3469137,HLA-DR+ Non-Naive CD8 T Cells
BK00245EB01,0.10736743,HLA-DR+ Non-Naive CD8 T Cells
BK00258EB01,0.11369589,HLA-DR+ Non-Naive CD8 T Cells
BK00278EB01,0.13029367,HLA-DR+ Non-Naive CD8 T Cells
BK00850EB01,0.2622871,HLA-DR+ Non-Naive CD8 T Cells
BK00267EB01,0.043441124,HLA-DR+ Non-Naive CD8 T Cells
BK00957EB01,0.030227454,HLA-DR+ Non-Naive CD8 T Cells
BK00976EB01,0.13675661,HLA-DR+ Non-Naive CD8 T Cells
BK00989EB01,0.074277624,HLA-DR+ Non-Naive CD8 T Cells
BK00094EB01,0.2637217,HLA-DR+ Non-Naive CD8 T Cells
BK00854EB02,0.18988425,HLA-DR+ Non-Naive CD8 T Cells
BK00942EB01,0.2768601,HLA-DR+ Non-Naive CD8 T Cells
BK00974EB01,0.5116166,HLA-DR+ Non-Naive CD8 T Cells
BK00994EB01,0.21448061,HLA-DR+ Non-Naive CD8 T Cells
BK00980EB01,0.25097144,HLA-DR+ Non-Naive CD8 T Cells
BK00988EB01,0.10563422,HLA-DR+ Non-Naive CD8 T Cells
BK01092EB01,0.090516284,HLA-DR+ Non-Naive CD8 T Cells
BK01809EB01,0.11493229,HLA-DR+ Non-Naive CD8 T Cells
BK01105EB01,0.24431309,HLA-DR+ Non-Naive CD8 T Cells
BK01791EB01,0.095350996,HLA-DR+ Non-Naive CD8 T Cells
BK01800EB01,0.2166307,HLA-DR+ Non-Naive CD8 T Cells
BK00978EB01,0.1866475,HLA-DR+ Non-Naive CD8 T Cells
BK01875EB01,0.39271754,HLA-DR+ Non-Naive CD8 T Cells
BK00855EB01,0.074604556,HLA-DR+ Non-Naive CD8 T Cells
BK01104EB01,0.051949687,HLA-DR+ Non-Naive CD8 T Cells
BK00858EB01,0.052562706,HLA-DR+ Non-Naive CD8 T Cells
BK00995EB02,0.27977538,HLA-DR+ Non-Naive CD8 T Cells
BK01107EB02,0.31219402,HLA-DR+ Non-Naive CD8 T Cells
BK01816EB02,0.28183928,HLA-DR+ Non-Naive CD8 T Cells
BK01860EB02,0.38128746,HLA-DR+ Non-Naive CD8 T Cells
BK00979EB01,0.28617138,HLA-DR+ Non-Naive CD8 T Cells
BK01864EB01,0.403416,HLA-DR+ Non-Naive CD8 T Cells
BK02094EB01,0.3143981,HLA-DR+ Non-Naive CD8 T Cells
BK00500EB02,0.11699115,HLA-DR+ Non-Naive CD8 T Cells
BK01829EB02,0.106810756,HLA-DR+ Non-Naive CD8 T Cells
BK01835EB02,0.051828247,HLA-DR+ Non-Naive CD8 T Cells
BK01862EB02,0.08319026,HLA-DR+ Non-Naive CD8 T Cells
BK00977EB02,0.22500497,HLA-DR+ Non-Naive CD8 T Cells
BK01817EB02,0.2448916,HLA-DR+ Non-Naive CD8 T Cells
BK12693EB02,0.32941955,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A01_K01443KE02_SPB_A02,0.19979715,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A05_K01635KE01_SPB_A02,0.23263639,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A06_K01676KE01_SPB_A02,0.31845316,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A11_K01942KE01_SPB_A02,0.19860914,HLA-DR+ Non-Naive CD8 T Cells
BK00280EB01,0.25434545,HLA-DR+ Non-Naive CD8 T Cells
BK00542EB01,0.24498364,HLA-DR+ Non-Naive CD8 T Cells
BK00864EB01,0.2416427,HLA-DR+ Non-Naive CD8 T Cells
BK00575EB02,0.38943598,HLA-DR+ Non-Naive CD8 T Cells
BK00863EB02,0.40611008,HLA-DR+ Non-Naive CD8 T Cells
BK01906EB02,0.37114555,HLA-DR+ Non-Naive CD8 T Cells
BK00553EB01,0.16403943000000001,HLA-DR+ Non-Naive CD8 T Cells
BK00599EB01,0.1624981,HLA-DR+ Non-Naive CD8 T Cells
BK00860EB01,0.157981,HLA-DR+ Non-Naive CD8 T Cells
BK00597EB02,0.33091763,HLA-DR+ Non-Naive CD8 T Cells
BK00871EB02,0.4135461,HLA-DR+ Non-Naive CD8 T Cells
BK00949EB02,0.4144264,HLA-DR+ Non-Naive CD8 T Cells
BK00588EB01,0.06900637,HLA-DR+ Non-Naive CD8 T Cells
BK00861EB01,0.16202898,HLA-DR+ Non-Naive CD8 T Cells
BK00862EB01,0.11854592,HLA-DR+ Non-Naive CD8 T Cells
BK01815EB01,0.19370182,HLA-DR+ Non-Naive CD8 T Cells
BK00874EB01,0.10471204,HLA-DR+ Non-Naive CD8 T Cells
BK00940EB01,0.069064,HLA-DR+ Non-Naive CD8 T Cells
BK01838EB01,0.16112956,HLA-DR+ Non-Naive CD8 T Cells
BK001783EB02,0.1705796,HLA-DR+ Non-Naive CD8 T Cells
BK01874EB02,0.23518576,HLA-DR+ Non-Naive CD8 T Cells
BK01898EB02,0.07972828,HLA-DR+ Non-Naive CD8 T Cells
BK02095EB02,0.1725732,HLA-DR+ Non-Naive CD8 T Cells
BK01089EB02,0.4348573,HLA-DR+ Non-Naive CD8 T Cells
BK01825EB02,0.38147917,HLA-DR+ Non-Naive CD8 T Cells
BK01885EB02,0.5485367,HLA-DR+ Non-Naive CD8 T Cells
BK01823EB03,0.23697235,HLA-DR+ Non-Naive CD8 T Cells
BK01904EB02,0.38139078,HLA-DR+ Non-Naive CD8 T Cells
BK02100EB02,0.061177377,HLA-DR+ Non-Naive CD8 T Cells
BK04216EB02,0.3339713,HLA-DR+ Non-Naive CD8 T Cells
BK01846EB02,0.068455644,HLA-DR+ Non-Naive CD8 T Cells
BK01872EB02,0.027210103,HLA-DR+ Non-Naive CD8 T Cells
BK02075EB02,0.12409964,HLA-DR+ Non-Naive CD8 T Cells
BK00092EB01,0.052884053,HLA-DR+ Non-Naive CD8 T Cells
BK00169EB01,0.0778931,HLA-DR+ Non-Naive CD8 T Cells
BK00531EB01,0.06313318,HLA-DR+ Non-Naive CD8 T Cells
BK00432EB01,0.12132906,HLA-DR+ Non-Naive CD8 T Cells
BK00970EB01,0.18063694,HLA-DR+ Non-Naive CD8 T Cells
BK01776EB01,0.35050797,HLA-DR+ Non-Naive CD8 T Cells
BK00377EB01,0.27291882,HLA-DR+ Non-Naive CD8 T Cells
BK00952EB01,0.2734531,HLA-DR+ Non-Naive CD8 T Cells
BK00103EB03,0.25741366,HLA-DR+ Non-Naive CD8 T Cells
BK00984EB01,0.2185368,HLA-DR+ Non-Naive CD8 T Cells
BK01097EB01,0.28890058,HLA-DR+ Non-Naive CD8 T Cells
BK00533EB02,0.07316503,HLA-DR+ Non-Naive CD8 T Cells
BK00985EB02,0.49363622,HLA-DR+ Non-Naive CD8 T Cells
BK01779EB02,0.25551572,HLA-DR+ Non-Naive CD8 T Cells
BK01814EB02,0.0207706,HLA-DR+ Non-Naive CD8 T Cells
BK01879EB02,0.23580605,HLA-DR+ Non-Naive CD8 T Cells
BK01845EB02,0.25132182,HLA-DR+ Non-Naive CD8 T Cells
BK01900EB02,0.1028317,HLA-DR+ Non-Naive CD8 T Cells
BK12280EB02,0.2059925,HLA-DR+ Non-Naive CD8 T Cells
BK01103EB02,0.06502092,HLA-DR+ Non-Naive CD8 T Cells
BK01857EB02,0.14895482,HLA-DR+ Non-Naive CD8 T Cells
BK04211EB02,0.23224151,HLA-DR+ Non-Naive CD8 T Cells
BK12282EB02,0.09286009,HLA-DR+ Non-Naive CD8 T Cells
BK00333EB01,0.032876063,HLA-DR+ Non-Naive CD8 T Cells
BK00849EB01,0.25035045,HLA-DR+ Non-Naive CD8 T Cells
BK01782EB01,0.10402219,HLA-DR+ Non-Naive CD8 T Cells
BK00033EB01,0.01056,HLA-DR+ Non-Naive CD8 T Cells
BK00300EB01,0.024848795,HLA-DR+ Non-Naive CD8 T Cells
BK00982EB01,0.01902834,HLA-DR+ Non-Naive CD8 T Cells
BK00072EB02,0.1535106,HLA-DR+ Non-Naive CD8 T Cells
BK00847EB02,0.18984438,HLA-DR+ Non-Naive CD8 T Cells
BK01208EB02,0.14382856,HLA-DR+ Non-Naive CD8 T Cells
BK00052EB02,0.14208104,HLA-DR+ Non-Naive CD8 T Cells
BK00322EB02,0.21557164,HLA-DR+ Non-Naive CD8 T Cells
BK00981EB02,0.03606298,HLA-DR+ Non-Naive CD8 T Cells
BK01201EB02,0.26635918,HLA-DR+ Non-Naive CD8 T Cells
BK01202EB02,0.20802534,HLA-DR+ Non-Naive CD8 T Cells
BK00083EB01,0.14284465,HLA-DR+ Non-Naive CD8 T Cells
BK00868EB01,0.17255168,HLA-DR+ Non-Naive CD8 T Cells
BK01781EB01,0.47604105,HLA-DR+ Non-Naive CD8 T Cells
BK00950EB02,0.15233904,HLA-DR+ Non-Naive CD8 T Cells
BK01215EB02,0.05644512,HLA-DR+ Non-Naive CD8 T Cells
BK01221EB02,0.10984183,HLA-DR+ Non-Naive CD8 T Cells
BK01856EB02,0.09896862,HLA-DR+ Non-Naive CD8 T Cells
BK01205EB02,0.23853135,HLA-DR+ Non-Naive CD8 T Cells
BK01801EB02,0.11100577,HLA-DR+ Non-Naive CD8 T Cells
BK01824EB02,0.5331175,HLA-DR+ Non-Naive CD8 T Cells
BK02066EB02,0.14044462,HLA-DR+ Non-Naive CD8 T Cells
BK001772EB01,0.027203627,HLA-DR+ Non-Naive CD8 T Cells
BK01880EB01,0.029681763,HLA-DR+ Non-Naive CD8 T Cells
BK01099EB02,0.12167991,HLA-DR+ Non-Naive CD8 T Cells
BK01214EB02,0.114577346,HLA-DR+ Non-Naive CD8 T Cells
BK01901EB02,0.11576759,HLA-DR+ Non-Naive CD8 T Cells
BK04202EB02,0.5013163,HLA-DR+ Non-Naive CD8 T Cells
BK00986EB02,0.28698224,HLA-DR+ Non-Naive CD8 T Cells
BK01211EB02,0.16073102,HLA-DR+ Non-Naive CD8 T Cells
BK04260EB02,0.20364569,HLA-DR+ Non-Naive CD8 T Cells
BK01854EB01,0.16429022,HLA-DR+ Non-Naive CD8 T Cells
BK04386EB01,0.07227303,HLA-DR+ Non-Naive CD8 T Cells
BK01834EB01,0.12946165,HLA-DR+ Non-Naive CD8 T Cells
BK04223EB02,0.27253762,HLA-DR+ Non-Naive CD8 T Cells
BK01101EB01,0.17586833,HLA-DR+ Non-Naive CD8 T Cells
BK01220EB01,0.054988842,HLA-DR+ Non-Naive CD8 T Cells
BK04261EB01,0.08611268,HLA-DR+ Non-Naive CD8 T Cells
BK01210EB02,0.2669271,HLA-DR+ Non-Naive CD8 T Cells
BK02072EB02,0.3514676,HLA-DR+ Non-Naive CD8 T Cells
BK04222EB02,0.18404794,HLA-DR+ Non-Naive CD8 T Cells
BK12594EB02,0.20654236,HLA-DR+ Non-Naive CD8 T Cells
BK01852EB02,0.3617361,HLA-DR+ Non-Naive CD8 T Cells
BK01884EB02,0.21711434,HLA-DR+ Non-Naive CD8 T Cells
BK02067EB02,0.4100548,HLA-DR+ Non-Naive CD8 T Cells
BK04259EB02,0.36991125,HLA-DR+ Non-Naive CD8 T Cells
BK04200EB03,0.25428474,HLA-DR+ Non-Naive CD8 T Cells
BK12381EB02,0.264962,HLA-DR+ Non-Naive CD8 T Cells
BK12600EB02,0.29974583,HLA-DR+ Non-Naive CD8 T Cells
BK12601EB02,0.25805244,HLA-DR+ Non-Naive CD8 T Cells
BK12377EB02,0.22413565,HLA-DR+ Non-Naive CD8 T Cells
BK12591EB02,0.30532297,HLA-DR+ Non-Naive CD8 T Cells
BK12602EB02,0.42453593,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A01_K01435KE01_SPB_A01,0.15203364,HLA-DR+ Non-Naive CD8 T Cells
BK00171EB01,0.1374752,HLA-DR+ Non-Naive CD8 T Cells
BK00180EB01,0.21122427,HLA-DR+ Non-Naive CD8 T Cells
BK00234EB01,0.2356021,HLA-DR+ Non-Naive CD8 T Cells
BK00476EB01,0.2672331,HLA-DR+ Non-Naive CD8 T Cells
BK00147EB01,0.13887434,HLA-DR+ Non-Naive CD8 T Cells
BK00182EB01,0.1746738,HLA-DR+ Non-Naive CD8 T Cells
BK00346EB05,0.10971252,HLA-DR+ Non-Naive CD8 T Cells
BK00454EB01,0.17387262,HLA-DR+ Non-Naive CD8 T Cells
BK00125EB01,0.06960536,HLA-DR+ Non-Naive CD8 T Cells
BK00465EB01,0.0356707,HLA-DR+ Non-Naive CD8 T Cells
BK01765EB01,0.10783365,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A05_BK00247P01_SPB_A01,0.058088124,HLA-DR+ Non-Naive CD8 T Cells
BK01794EB02,0.2109594,HLA-DR+ Non-Naive CD8 T Cells
BK01840EB02,0.36615342,HLA-DR+ Non-Naive CD8 T Cells
BK00546EB02,0.47406265,HLA-DR+ Non-Naive CD8 T Cells
BK01769EB02,0.7247765,HLA-DR+ Non-Naive CD8 T Cells
BK02064EB02,0.6480726,HLA-DR+ Non-Naive CD8 T Cells
BK001774EB02,0.1583243,HLA-DR+ Non-Naive CD8 T Cells
BK04233EB02,0.32125974,HLA-DR+ Non-Naive CD8 T Cells
BK04281EB02,0.0892155,HLA-DR+ Non-Naive CD8 T Cells
BK001785EB02,0.25701496,HLA-DR+ Non-Naive CD8 T Cells
BK00368EB02,0.24541561,HLA-DR+ Non-Naive CD8 T Cells
BK04234EB02,0.24205136,HLA-DR+ Non-Naive CD8 T Cells
BK02088EB02,0.075412974,HLA-DR+ Non-Naive CD8 T Cells
BK04210EB02,0.08708709,HLA-DR+ Non-Naive CD8 T Cells
BK04282EB02,0.10777349,HLA-DR+ Non-Naive CD8 T Cells
PICI0002_A01_K01427KE01_SPB_A03,0.0073483316,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
PICI0002_A16_K06268KE01_SPB_A01,0.020036474,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00972EB02,0.04786518,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00971EB01,0.04103964,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00975EB01,0.2077929,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00865EB01,0.030977271,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00973EB01,0.012787098,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
PICI0002_A01_K06378KE01_SPB_A01,0.13409257,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01788EB01,0.121878326,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01785EB01,0.07207362,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01771EB01,0.022071792,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01802EB02,0.035528462,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01842EB02,0.024696667,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK04213EB02,0.0069854166,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK04230EB02,0.0093648825,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
PICI0002_A01_K01442KE01_SPB_A03,0.01662968,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00278EB01,0.018813444,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00267EB01,0.19884837,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00854EB02,0.006535995,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00974EB01,0.016373856,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00980EB01,0.0076110247,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00988EB01,0.03697292,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01800EB01,0.0021342118,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00855EB01,0.20637123,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00858EB01,0.08232227,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00995EB02,0.0246278,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00979EB01,0.005870794,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01829EB02,0.07181894,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00977EB02,0.013081414,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
PICI0002_A01_K01443KE02_SPB_A02,0.026518336,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00542EB01,0.024824815,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00575EB02,0.021204708,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00860EB01,0.0075720595,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00597EB02,0.03086253,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00862EB01,0.12830241,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00874EB01,0.025217663,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01898EB02,0.060008284,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01825EB02,0.011546962,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01823EB03,0.12555405,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01846EB02,0.17857102,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00092EB01,0.08985239,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00432EB01,0.10572193,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00984EB01,0.06207044,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00985EB02,0.06865566,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01900EB02,0.114293665,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01857EB02,0.16119418,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00333EB01,0.020009216,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00300EB01,0.07685148,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00847EB02,0.057413083,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00322EB02,0.05621861,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00868EB01,0.00980047,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01215EB02,0.19880617,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01801EB02,0.029908767,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK001772EB01,0.15747659,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01214EB02,0.06978819,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01211EB02,0.11625755,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01854EB01,0.27736777,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01834EB01,0.0053351447,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01220EB01,0.13687521,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01210EB02,0.010106065,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01884EB02,0.05824408,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK04200EB03,0.012608294,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK12377EB02,0.04815388,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
PICI0002_A01_K01435KE01_SPB_A01,0.057587158,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00180EB01,0.0133305965,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00147EB01,0.013743824,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00454EB01,0.03522635,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK00125EB01,0.06660048,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK01769EB02,0.0048722145,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK001774EB02,0.10894287,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
BK001785EB02,0.028403746,CD14+ HLA-DRlo m-MDSC (% of leukocytes)
PICI0002_A05_K01609KE01_SPB_A01,2.0329926e-4,CD141+ Cross Presenting DC
PICI0002_A05_K01610KE01_SPB_A01,5.659745e-4,CD141+ Cross Presenting DC
PICI0002_A05_K01621KE01_SPB_A01,7.1551884e-4,CD141+ Cross Presenting DC
BK00105EB01,6.243861e-4,CD141+ Cross Presenting DC
BK00954EB02,1.9052155e-4,CD141+ Cross Presenting DC
BK02078EB01,3.4247374e-4,CD141+ Cross Presenting DC
BK01108EB01,3.7809624e-4,CD141+ Cross Presenting DC
BK02081EB02,9.200613e-4,CD141+ Cross Presenting DC
PICI0002_A05_K01666KE01_SPB_A02,0.0012511086,CD141+ Cross Presenting DC
BK00957EB01,2.7452703e-4,CD141+ Cross Presenting DC
BK00094EB01,5.598821e-4,CD141+ Cross Presenting DC
BK00942EB01,3.5652306e-4,CD141+ Cross Presenting DC
BK01105EB01,1.5306819e-4,CD141+ Cross Presenting DC
BK01104EB01,1.2499902e-4,CD141+ Cross Presenting DC
BK01107EB02,3.2609628e-4,CD141+ Cross Presenting DC
BK00500EB02,4.8200059e-4,CD141+ Cross Presenting DC
BK00588EB01,5.4545456e-4,CD141+ Cross Presenting DC
BK01089EB02,2.650952e-4,CD141+ Cross Presenting DC
BK02100EB02,2.2114237e-4,CD141+ Cross Presenting DC
BK02075EB02,1.5014742e-4,CD141+ Cross Presenting DC
PICI0002_A05_K01628KE01_SPB_A02,2.1229684e-4,CD141+ Cross Presenting DC
PICI0002_A05_K01637KE01_SPB_A02,3.3689628e-4,CD141+ Cross Presenting DC
BK01097EB01,5.929763e-4,CD141+ Cross Presenting DC
BK01103EB02,2.9197324e-4,CD141+ Cross Presenting DC
PICI0002_A05_K01641KE01_SPB_A02,1.2139466e-4,CD141+ Cross Presenting DC
BK00072EB02,1.7988846e-4,CD141+ Cross Presenting DC
BK00052EB02,2.2857856e-4,CD141+ Cross Presenting DC
BK01099EB02,1.6353611e-4,CD141+ Cross Presenting DC
BK02067EB02,3.370976e-4,CD141+ Cross Presenting DC
BK12381EB02,4.8019897e-4,CD141+ Cross Presenting DC
BK00171EB01,3.2893356e-4,CD141+ Cross Presenting DC
BK00182EB01,4.562967e-4,CD141+ Cross Presenting DC
PICI0002_A05_BK00247P01_SPB_A01,7.0320704e-4,CD141+ Cross Presenting DC
PICI0002_A01_K01427KE01_SPB_A03,0.12033619,HLA-DR+ CCR7+ B cells (% of leukocytes)
PICI0002_A16_K06268KE01_SPB_A01,0.1045812,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00972EB02,0.051207848,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00971EB01,0.055763304,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00975EB01,0.046032928,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00865EB01,0.056050207,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00973EB01,0.055521157,HLA-DR+ CCR7+ B cells (% of leukocytes)
PICI0002_A01_K06378KE01_SPB_A01,0.028603174,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01788EB01,0.013411938,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01785EB01,0.06290535,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01771EB01,0.088424794,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01802EB02,0.028167482,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01842EB02,0.1872517,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK04213EB02,0.05623463,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK04230EB02,0.13111167,HLA-DR+ CCR7+ B cells (% of leukocytes)
PICI0002_A01_K01442KE01_SPB_A03,0.09004456,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00278EB01,0.06790007,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00267EB01,0.040625546,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00854EB02,0.12693286,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00974EB01,0.09182005,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00980EB01,0.048277732,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00988EB01,0.047734577,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01800EB01,0.11601822,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00855EB01,0.03192958,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00858EB01,0.042530168,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00995EB02,0.12573673,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00979EB01,0.02602216,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01829EB02,0.038932648,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00977EB02,0.070414096,HLA-DR+ CCR7+ B cells (% of leukocytes)
PICI0002_A01_K01443KE02_SPB_A02,0.021517545,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00542EB01,0.049108263,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00575EB02,0.077696905,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00860EB01,0.0949261,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00597EB02,0.14249851,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00862EB01,0.06638051,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK00874EB01,0.06608817,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01898EB02,0.049405243,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01825EB02,0.049620613,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01823EB03,0.025474735,HLA-DR+ CCR7+ B cells (% of leukocytes)
BK01846EB02,0.014421105,HLA-DR+ CCR7+ B cells (% of leukocytes)
